,source,chapter,analysis_name,analysis_cost,analysis_comment
983,invitro.by,,"Абиотрофия сетчатки, тип Франческетти (Болезнь Штаргардта 1-го типа). Поиск частых мутаций в гене ABCA4, ч. м. (Stargardt Disease 1, STGD1, Fundus Flavimaculatus Included, Gene ABCA4, Freq. Mut.)",482 руб. 57 коп.,
984,invitro.by,,"Акродерматит энтеропатический. Поиск мутаций в гене SLC39A4, м. (Acrodermatitis Enteropathica, Gene SLC39A4, Mut.)",1070 руб. 88 коп.,
985,invitro.by,,"Альбинизм глазокожный тип 1А. Поиск мутаций в гене TYR, м. (Albinism Oculocutaneous Type IA, Gene TYR, Mut.)",729 руб. 65 коп.,
986,invitro.by,,"Анемия Даймонда-Блекфена. Поиск мутаций в гене RPS19, м. (Diamond-Blackfan Anemia 1, DBA1, Gene RPS19, Mut.)",729 руб. 65 коп.,
987,invitro.by,,"Артрогрипоз дистальный (синдром Фримена-Шелдона). Поиск частых мутаций в гене MYH3, ч. м. (Arthrogryposis Distal Type 2A, Gene MYH3, Freq. Mut.)",411 руб. 44 коп.,
988,invitro.by,,"Атаксия Фридрейха. Поиск частых мутаций в гене FXN, ч. м. (Friedrich Ataxia, Gene FXN, Freq. Mut.)",226 руб. 99 коп.,
989,invitro.by,,"Атаксия Фридрейха. Поиск мутаций в гене FXN, м. (Friedrich Ataxia, Gene FXN, Mut.)",729 руб. 65 коп.,
990,invitro.by,,"Ателостеогенез (дисплазия де ля Шапеля). Поиск мутаций в гене SLC26A2, м. (Atelosteogenesis II, De la Chapelle Dysplasia, Gene SLC26A2, Mut.)",847 руб. 70 коп.,
991,invitro.by,,"Атрофия зрительного нерва с глухотой. Поиск мутаций в «горячих» участках гена OPA1, «горяч.» уч. м. (Optic Atrophy With Or Without Deafness, Ophthalmoplegia, Myopathy, Ataxia And Neuropathy, Gene OPA1, Hot-Point Mut.)",408 руб. 30 коп.,
992,invitro.by,,"Атрофия зрительного нерва Лебера. Поиск частых мутаций в митохондриальной ДНК, 3 ч. м. (Leber Hereditary Optic Neuropathy, LHON, Mitochondrial DNA, 3 Freq. Mut.)",262 руб. 69 коп.,
993,invitro.by,,"Атрофия зрительного нерва Лебера. Поиск частых мутаций в митохондриальной ДНК, 12 ч. м. (Leber Hereditary Optic Neuropathy, LHON, Mitochondrial DNA, 12 Freq. Mut.)",554 руб. 01 коп.,
994,invitro.by,,"Аутоиммунный лимфопролиферативный синдром. Поиск мутаций в «горячих» участках гена TNFRSF6, «горяч.» уч. м. (Autoimmune Lymphoproliferative Syndrome, ALPS, Gene TNFRSF6, Hot-Point Mut.)",285 руб. 75 коп.,
995,invitro.by,,"Аутоиммунный лимфопролиферативный синдром. Поиск мутаций в гене TNFRSF6, м. (Autoimmune Lymphoproliferative Syndrome, ALPS, Gene TNFRSF6, Mut.)",1070 руб. 88 коп.,
996,invitro.by,,"Афазия первичная прогрессирующая. Поиск мутаций в гене GRN, м. (Aphasia Primary Progressive, Gene GRN, Mut.)",803 руб. 22 коп.,
997,invitro.by,,"Ахондроплазия. Поиск частых мутаций в гене FGFR3, ч. м. (Achondroplasia, Gene FGFR3, Freq. Mut.)",528 руб. 32 коп.,
998,invitro.by,,"Болезнь Беста. Поиск всех известных мутаций в гене BEST1, м. (Best Vitelliform Macular Dystrophy, All Known Mutations, Gene BEST1, Mut.)",1332 руб. 27 коп.,
999,invitro.by,,Полноэкзомное секвенирование - поиск предположительно наследственного заболевания с интерпретацией (Whole Exome Sequencing),2424 руб. 34 коп.,
1000,invitro.by,,"Болезнь Вильсона-Коновалова. Поиск частых мутаций в гене ATP7B, ч. м. (Wilson Disease, Gene ATP7B, Freq. Mut.)",226 руб. 99 коп.,
1001,invitro.by,,"Болезнь Галлервордена-Шпатца. Поиск частых мутаций в гене PANK2, ч. м. (Neurodegeneration With Brain Iron Accumulation 1, Gene PANK2, Freq. Mut.)",308 руб. 60 коп.,
1002,invitro.by,,"Болезнь Герстманна-Штреусслера-Шейнкера. Поиск мутаций в гене PRNP, м. (Gerstmann-Straussler Disease, Gene PRNP, Mut.)",652 руб. 97 коп.,
1003,invitro.by,,"Болезнь Коудена. Поиск мутаций в гене PTEN, м. (Cowden Syndrome 1, Gene PTEN, Mut.)",1204 руб. 78 коп.,
1004,invitro.by,,"Болезнь Крейтцфельдта-Якоба. Поиск мутаций в гене PRNP, м. (Creutzfeldt-Jakob Disease, Gene PRNP, Mut.)",626 руб. 51 коп.,
1005,invitro.by,,"Болезнь Лермитт-Дуклос. Поиск мутаций в гене PTEN, м. (Lhermitte-Duclos Syndrome, Gene PTEN, Mut.)",1204 руб. 78 коп.,
1006,invitro.by,,"Болезнь Норри. Поиск мутаций в гене NDP, м. (Norrie Disease, Gene NDP, Mut.)",482 руб. 61 коп.,
1007,invitro.by,,"Болезнь Унферрихта-Лундборга. Поиск частых мутаций в гене CSTB, ч. м. (Progressive Myoclonic Epilepsy 1A Unverricht and Lundborg, Gene CSTB, Freq. Mut.)",262 руб. 32 коп.,
1008,invitro.by,,"Болезнь Унферрихта-Лундборга. Поиск мутаций в гене CSTB, м. (Progressive Myoclonic Epilepsy 1A Unverricht and Lundborg, Gene CSTB, Mut.)",516 руб. 27 коп.,
1009,invitro.by,,"Болезнь Штаргардта. Поиск частых мутаций в 8 генах, ответственных за пигментную дегенерацию сетчатки (гены ABCA4, BEST1, RPE65, GUCY2D, CEP290, CNGA3, CRB1, CNGB3)",482 руб. 57 коп.,
1010,invitro.by,,"Брахидактилия тип B1. Поиск мутаций в гене ROR2, м. (Brachydactyly Type B1, Gene ROR2, Mut.)",530 руб. 82 коп.,
1011,invitro.by,,"Врожденная нечувствительность к боли с ангидрозом. Поиск мутаций в гене NTRK1, м. (Congenital Insensitivity To Pain With Anhidrosis, CIPA, Gene NTRK1, Mut.)",1606 руб. 27 коп.,
1012,invitro.by,,"Гелеофизическая дисплазия. Поиск мутаций в гене ADAMTSL2, м. (Geleophysic Dysplasia 1, Gene ADAMTSL2, Mut.)",2390 руб. 21 коп.,
1013,invitro.by,,"Гемофилия. Поиск мутаций в гене фактора IX при гемофилии B, м. (Hemophilia B, Gene Factor IX, Mut.)",937 руб. 12 коп.,
1014,invitro.by,,"Гипер-IgD синдром. Поиск мутаций в гене CD40LG, м. (Hyper-IgD Syndrome, Gene CD40LG, Mut.)",1332 руб. 27 коп.,
1015,invitro.by,,"Гипер-IgD синдром. Поиск мутаций в «горячих» участках гена MVK, «горяч.» уч. м. (Hyper-IgD Syndrome, Gene MVK, Hot-Point Mut.)",212 руб. 31 коп.,
1016,invitro.by,,"Гипер-IgM синдром. Поиск мутаций в гене CD40LG, м. (Hyper-IgM Syndrome, Gene CD40LG, Mut.)",751 руб. 07 коп.,
1017,invitro.by,,"Гипокалиемический периодический паралич. Поиск мутаций в экзонах 12, 18 и 19 гена SCN4A, м. (Hypokalemic Periodic Paralysis Type 1, Exons 12, 18, 19 Gene SCN4A, Mut.)",516 руб. 27 коп.,
1018,invitro.by,,"Гиперкалиемический периодический паралич. Поиск мутаций в экзонах 13 и 24 гена SCN4A, м. (Hyperkalemic Periodic Paralysis Type 2, Exons 13, 24 Gene SCN4A, Mut.)",630 руб. 02 коп.,
1019,invitro.by,,"Гипофосфатемический витамин D-резистентный рахит (почечный фосфатный диабет). Поиск мутаций в гене PHEX, м. (Hypophosphatemic Vitamin D-Resistant Rickets, Gene PHEX, Mut. )",2626 руб. 30 коп.,
1020,invitro.by,,"Гипохондроплазия. Поиск частых мутаций в гене FGFR3, ч. м. (Hypochondroplasia, Gene FGFR3, Freq. Mut.)",528 руб. 32 коп.,
1021,invitro.by,,"Гломеруоцитоз почек гипопластического типа. Поиск мутаций в гене HNF1B, м. (Renal Cysts And Diabetes Syndrome, Gene HNF1B, Mut.)",1204 руб. 78 коп.,
1022,invitro.by,,"Дефицит карнитина системный первичный. Поиск мутаций в гене SLC22A5, м. (Systemic Primary Carnitine Deficiency, SPCD, Carnitine Deficiency Systemic Primary, CDSP, Gene SLC22A5, Mut.)",1332 руб. 27 коп.,
1023,invitro.by,,"Диастрофическая дисплазия. Поиск мутаций в гене SLC26A2, м. (Diastrophic Dysplasia, Gene SLC26A2, Mut.)",803 руб. 22 коп.,
1024,invitro.by,,"Дистальная моторная нейропатия тип V. Поиск мутаций в гене BSCL2, м. (Distal Hereditary Motor Neuropathy, DHMN, Gene BSCL2, Mut.)",981 руб. 56 коп.,
